POOL_ID	SRA_ID	SRA_DIR
SAMN25948894	SRR18028925	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028925.sra
SAMN25948894	SRR18028926	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028926.sra
SAMN25948894	SRR18028927	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028927.sra
SAMN25948894	SRR18028928	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028928.sra
SAMN25948894	SRR18028929	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028929.sra
SAMN25948894	SRR18028930	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028930.sra
SAMN25948894	SRR18028931	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028931.sra
SAMN25948894	SRR18028932	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028932.sra
SAMN25948894	SRR18028933	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028933.sra
SAMN25948895	SRR18028934	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028934.sra
SAMN25948895	SRR18028935	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028935.sra
SAMN25948895	SRR18028936	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028936.sra
SAMN25948895	SRR18028937	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028937.sra
SAMN25948906	SRR18028938	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028938.sra
SAMN25948906	SRR18028939	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028939.sra
SAMN25948906	SRR18028940	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028940.sra
SAMN25948906	SRR18028941	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028941.sra
SAMN25948906	SRR18028942	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028942.sra
SAMN25948906	SRR18028943	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028943.sra
SAMN25948906	SRR18028944	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028944.sra
SAMN25948906	SRR18028945	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028945.sra
SAMN25948906	SRR18028946	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028946.sra
SAMN25948906	SRR18028947	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028947.sra
SAMN25948906	SRR18028948	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028948.sra
SAMN25948906	SRR18028949	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028949.sra
SAMN25948907	SRR18028950	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028950.sra
SAMN25948907	SRR18028951	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028951.sra
SAMN25948907	SRR18028952	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028952.sra
SAMN25948907	SRR18028953	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028953.sra
SAMN25948907	SRR18028954	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028954.sra
SAMN25948907	SRR18028955	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028955.sra
SAMN25948907	SRR18028956	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028956.sra
SAMN25948907	SRR18028957	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028957.sra
SAMN25948907	SRR18028958	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028958.sra
SAMN25948907	SRR18028959	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028959.sra
SAMN25948907	SRR18028960	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028960.sra
SAMN25948907	SRR18028961	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028961.sra
SAMN25948907	SRR18028962	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028962.sra
SAMN25948907	SRR18028963	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028963.sra
SAMN25948907	SRR18028964	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028964.sra
SAMN25948907	SRR18028965	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028965.sra
SAMN25948907	SRR18028966	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028966.sra
SAMN25948907	SRR18028967	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028967.sra
SAMN25948907	SRR18028968	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028968.sra
SAMN25948907	SRR18028969	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028969.sra
SAMN25948908	SRR18028970	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028970.sra
SAMN25948908	SRR18028971	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028971.sra
SAMN25948908	SRR18028972	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028972.sra
SAMN25948908	SRR18028973	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028973.sra
SAMN25948908	SRR18028974	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028974.sra
SAMN25948908	SRR18028975	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028975.sra
SAMN25948908	SRR18028976	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028976.sra
SAMN25948908	SRR18028977	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028977.sra
SAMN25948908	SRR18028978	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028978.sra
SAMN25948908	SRR18028979	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028979.sra
SAMN25948908	SRR18028980	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028980.sra
SAMN25948908	SRR18028981	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028981.sra
SAMN25948908	SRR18028982	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028982.sra
SAMN25948908	SRR18028983	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028983.sra
SAMN25948908	SRR18028984	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028984.sra
SAMN25948908	SRR18028985	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028985.sra
SAMN25948908	SRR18028986	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028986.sra
SAMN25948908	SRR18028987	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028987.sra
SAMN25948908	SRR18028988	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028988.sra
SAMN25948908	SRR18028989	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028989.sra
SAMN25948909	SRR18028990	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028990.sra
SAMN25948909	SRR18028991	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028991.sra
SAMN25948909	SRR18028992	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028992.sra
SAMN25948909	SRR18028993	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028993.sra
SAMN25948909	SRR18028994	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028994.sra
SAMN25948909	SRR18028995	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028995.sra
SAMN25948909	SRR18028996	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028996.sra
SAMN25948909	SRR18028997	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028997.sra
SAMN25948909	SRR18028998	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028998.sra
SAMN25948909	SRR18028999	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18028999.sra
SAMN25948909	SRR18029000	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029000.sra
SAMN25948909	SRR18029001	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029001.sra
SAMN25948909	SRR18029002	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029002.sra
SAMN25948909	SRR18029003	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029003.sra
SAMN25948909	SRR18029004	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029004.sra
SAMN25948909	SRR18029005	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029005.sra
SAMN25948909	SRR18029006	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029006.sra
SAMN25948909	SRR18029007	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029007.sra
SAMN25948909	SRR18029008	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029008.sra
SAMN25948909	SRR18029009	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029009.sra
SAMN25948910	SRR18029010	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029010.sra
SAMN25948910	SRR18029011	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029011.sra
SAMN25948910	SRR18029012	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029012.sra
SAMN25948910	SRR18029013	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029013.sra
SAMN25948910	SRR18029014	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029014.sra
SAMN25948910	SRR18029015	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029015.sra
SAMN25948910	SRR18029016	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029016.sra
SAMN25948910	SRR18029017	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029017.sra
SAMN25948910	SRR18029018	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029018.sra
SAMN25948910	SRR18029019	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029019.sra
SAMN25948910	SRR18029020	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029020.sra
SAMN25948910	SRR18029021	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029021.sra
SAMN25948910	SRR18029022	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029022.sra
SAMN25948910	SRR18029023	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029023.sra
SAMN25948910	SRR18029024	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029024.sra
SAMN25948910	SRR18029025	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029025.sra
SAMN25948910	SRR18029026	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029026.sra
SAMN25948910	SRR18029027	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029027.sra
SAMN25948910	SRR18029028	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029028.sra
SAMN25948910	SRR18029029	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029029.sra
SAMN25948911	SRR18029030	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029030.sra
SAMN25948911	SRR18029031	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029031.sra
SAMN25948911	SRR18029032	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029032.sra
SAMN25948911	SRR18029033	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029033.sra
SAMN25948911	SRR18029034	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029034.sra
SAMN25948911	SRR18029035	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029035.sra
SAMN25948911	SRR18029036	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029036.sra
SAMN25948911	SRR18029037	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029037.sra
SAMN25948911	SRR18029038	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029038.sra
SAMN25948911	SRR18029039	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029039.sra
SAMN25948911	SRR18029040	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029040.sra
SAMN25948911	SRR18029041	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029041.sra
SAMN25948911	SRR18029042	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029042.sra
SAMN25948911	SRR18029043	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029043.sra
SAMN25948911	SRR18029044	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029044.sra
SAMN25948911	SRR18029045	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029045.sra
SAMN25948911	SRR18029046	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029046.sra
SAMN25948911	SRR18029047	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029047.sra
SAMN25948911	SRR18029048	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029048.sra
SAMN25948911	SRR18029049	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029049.sra
SAMN25948862	SRR18029050	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029050.sra
SAMN25948862	SRR18029051	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029051.sra
SAMN25948862	SRR18029052	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029052.sra
SAMN25948862	SRR18029053	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029053.sra
SAMN25948863	SRR18029054	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029054.sra
SAMN25948863	SRR18029055	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029055.sra
SAMN25948863	SRR18029056	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029056.sra
SAMN25948863	SRR18029057	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029057.sra
SAMN25948863	SRR18029058	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029058.sra
SAMN25948863	SRR18029059	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029059.sra
SAMN25948863	SRR18029060	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029060.sra
SAMN25948863	SRR18029061	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029061.sra
SAMN25948863	SRR18029062	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029062.sra
SAMN25948863	SRR18029063	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029063.sra
SAMN25948863	SRR18029064	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029064.sra
SAMN25948863	SRR18029065	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029065.sra
SAMN25948863	SRR18029066	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029066.sra
SAMN25948863	SRR18029067	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029067.sra
SAMN25948863	SRR18029068	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029068.sra
SAMN25948863	SRR18029069	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029069.sra
SAMN25948863	SRR18029070	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029070.sra
SAMN25948863	SRR18029071	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029071.sra
SAMN25948863	SRR18029072	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029072.sra
SAMN25948863	SRR18029073	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029073.sra
SAMN25948864	SRR18029074	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029074.sra
SAMN25948864	SRR18029075	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029075.sra
SAMN25948864	SRR18029076	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029076.sra
SAMN25948864	SRR18029077	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029077.sra
SAMN25948864	SRR18029078	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029078.sra
SAMN25948864	SRR18029079	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029079.sra
SAMN25948864	SRR18029080	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029080.sra
SAMN25948864	SRR18029081	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029081.sra
SAMN25948864	SRR18029082	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029082.sra
SAMN25948864	SRR18029083	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029083.sra
SAMN25948864	SRR18029084	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029084.sra
SAMN25948864	SRR18029085	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029085.sra
SAMN25948864	SRR18029086	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029086.sra
SAMN25948864	SRR18029087	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029087.sra
SAMN25948864	SRR18029088	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029088.sra
SAMN25948864	SRR18029089	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029089.sra
SAMN25948864	SRR18029090	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029090.sra
SAMN25948864	SRR18029091	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029091.sra
SAMN25948864	SRR18029092	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029092.sra
SAMN25948864	SRR18029093	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029093.sra
SAMN25948865	SRR18029094	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029094.sra
SAMN25948865	SRR18029095	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029095.sra
SAMN25948865	SRR18029096	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029096.sra
SAMN25948865	SRR18029097	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029097.sra
SAMN25948865	SRR18029098	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029098.sra
SAMN25948865	SRR18029099	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029099.sra
SAMN25948865	SRR18029100	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029100.sra
SAMN25948865	SRR18029101	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029101.sra
SAMN25948865	SRR18029102	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029102.sra
SAMN25948865	SRR18029103	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029103.sra
SAMN25948865	SRR18029104	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029104.sra
SAMN25948865	SRR18029105	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029105.sra
SAMN25948885	SRR18029106	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029106.sra
SAMN25948885	SRR18029107	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029107.sra
SAMN25948885	SRR18029108	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029108.sra
SAMN25948885	SRR18029109	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029109.sra
SAMN25948885	SRR18029110	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029110.sra
SAMN25948885	SRR18029111	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029111.sra
SAMN25948885	SRR18029112	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029112.sra
SAMN25948885	SRR18029113	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029113.sra
SAMN25948885	SRR18029114	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029114.sra
SAMN25948885	SRR18029115	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029115.sra
SAMN25948885	SRR18029116	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029116.sra
SAMN25948885	SRR18029117	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029117.sra
SAMN25948885	SRR18029118	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029118.sra
SAMN25948885	SRR18029119	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029119.sra
SAMN25948885	SRR18029120	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029120.sra
SAMN25948885	SRR18029121	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029121.sra
SAMN25948886	SRR18029122	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029122.sra
SAMN25948886	SRR18029123	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029123.sra
SAMN25948886	SRR18029124	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029124.sra
SAMN25948886	SRR18029125	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029125.sra
SAMN25948886	SRR18029126	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029126.sra
SAMN25948886	SRR18029127	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029127.sra
SAMN25948886	SRR18029128	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029128.sra
SAMN25948886	SRR18029129	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029129.sra
SAMN25948886	SRR18029130	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029130.sra
SAMN25948886	SRR18029131	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029131.sra
SAMN25948886	SRR18029132	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029132.sra
SAMN25948886	SRR18029133	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029133.sra
SAMN25948886	SRR18029134	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029134.sra
SAMN25948886	SRR18029135	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029135.sra
SAMN25948886	SRR18029136	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029136.sra
SAMN25948886	SRR18029137	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029137.sra
SAMN25948886	SRR18029138	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029138.sra
SAMN25948886	SRR18029139	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029139.sra
SAMN25948886	SRR18029140	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029140.sra
SAMN25948886	SRR18029141	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029141.sra
SAMN25948887	SRR18029142	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029142.sra
SAMN25948887	SRR18029143	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029143.sra
SAMN25948887	SRR18029144	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029144.sra
SAMN25948887	SRR18029145	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029145.sra
SAMN25948887	SRR18029146	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029146.sra
SAMN25948887	SRR18029147	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029147.sra
SAMN25948887	SRR18029148	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029148.sra
SAMN25948887	SRR18029149	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029149.sra
SAMN25948887	SRR18029150	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029150.sra
SAMN25948887	SRR18029151	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029151.sra
SAMN25948887	SRR18029152	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029152.sra
SAMN25948887	SRR18029153	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029153.sra
SAMN25948887	SRR18029154	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029154.sra
SAMN25948887	SRR18029155	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029155.sra
SAMN25948887	SRR18029156	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029156.sra
SAMN25948887	SRR18029157	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029157.sra
SAMN25948887	SRR18029158	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029158.sra
SAMN25948887	SRR18029159	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029159.sra
SAMN25948887	SRR18029160	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029160.sra
SAMN25948887	SRR18029161	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029161.sra
SAMN25948922	SRR18029162	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029162.sra
SAMN25948922	SRR18029163	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029163.sra
SAMN25948922	SRR18029164	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029164.sra
SAMN25948922	SRR18029165	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029165.sra
SAMN25948923	SRR18029166	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029166.sra
SAMN25948923	SRR18029167	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029167.sra
SAMN25948923	SRR18029168	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029168.sra
SAMN25948923	SRR18029169	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029169.sra
SAMN25948923	SRR18029170	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029170.sra
SAMN25948923	SRR18029171	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029171.sra
SAMN25948923	SRR18029172	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029172.sra
SAMN25948923	SRR18029173	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029173.sra
SAMN25948923	SRR18029174	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029174.sra
SAMN25948923	SRR18029175	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029175.sra
SAMN25948923	SRR18029176	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029176.sra
SAMN25948923	SRR18029177	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029177.sra
SAMN25948923	SRR18029178	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029178.sra
SAMN25948923	SRR18029179	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029179.sra
SAMN25948923	SRR18029180	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029180.sra
SAMN25948923	SRR18029181	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029181.sra
SAMN25948923	SRR18029182	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029182.sra
SAMN25948923	SRR18029183	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029183.sra
SAMN25948923	SRR18029184	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029184.sra
SAMN25948923	SRR18029185	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029185.sra
SAMN25948924	SRR18029186	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029186.sra
SAMN25948924	SRR18029187	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029187.sra
SAMN25948924	SRR18029188	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029188.sra
SAMN25948924	SRR18029189	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029189.sra
SAMN25948924	SRR18029190	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029190.sra
SAMN25948924	SRR18029191	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029191.sra
SAMN25948924	SRR18029192	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029192.sra
SAMN25948924	SRR18029193	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029193.sra
SAMN25948924	SRR18029194	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029194.sra
SAMN25948924	SRR18029195	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029195.sra
SAMN25948924	SRR18029196	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029196.sra
SAMN25948924	SRR18029197	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029197.sra
SAMN25948924	SRR18029198	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029198.sra
